Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID2717,Joe,17-02-2021,9:53:17,Admin Support,Y,Y,96,0:04:12,3
ID2718,Joe,17-02-2021,9:53:17,Admin Support,Y,Y,32,0:01:41,4
ID2719,Becky,17-02-2021,9:59:02,Streaming,Y,Y,36,0:05:02,1
ID2720,Martha,17-02-2021,9:59:02,Streaming,Y,Y,50,0:01:42,5
ID2721,Stewart,17-02-2021,10:03:22,Payment related,N,N,,,
ID2722,Martha,17-02-2021,10:03:22,Payment related,Y,Y,89,0:00:33,2
ID2723,Diane,17-02-2021,10:36:29,Contract related,N,N,,,
ID2724,Joe,17-02-2021,10:36:29,Admin Support,Y,Y,114,0:05:47,5
ID2725,Martha,17-02-2021,10:43:41,Streaming,Y,Y,44,0:06:31,5
ID2726,Joe,17-02-2021,10:43:41,Admin Support,Y,Y,100,0:06:06,5
ID2727,Jim,17-02-2021,11:24:00,Payment related,N,N,,,
ID2728,Jim,17-02-2021,11:24:00,Contract related,Y,Y,70,0:00:49,4
ID2729,Martha,17-02-2021,11:24:00,Contract related,Y,Y,16,0:04:03,4
ID2730,Becky,17-02-2021,11:24:00,Admin Support,Y,Y,49,0:01:04,4
ID2731,Joe,17-02-2021,11:28:19,Streaming,Y,Y,96,0:05:48,4
ID2732,Greg,17-02-2021,11:28:19,Admin Support,Y,Y,85,0:05:36,4
ID2733,Martha,17-02-2021,11:42:43,Contract related,Y,Y,65,0:05:29,2
ID2734,Martha,17-02-2021,11:42:43,Payment related,Y,Y,67,0:00:30,4
ID2735,Greg,17-02-2021,12:05:46,Payment related,Y,Y,50,0:01:09,4
ID2736,Becky,17-02-2021,12:05:46,Streaming,N,N,,,
ID2737,Diane,17-02-2021,12:10:05,Contract related,Y,Y,79,0:03:22,3
ID2738,Greg,17-02-2021,12:10:05,Technical Support,Y,Y,107,0:03:53,4
ID2739,Martha,17-02-2021,12:11:31,Contract related,Y,N,52,0:04:50,1
ID2740,Jim,17-02-2021,12:11:31,Streaming,Y,N,104,0:06:25,1
ID2741,Joe,17-02-2021,12:17:17,Admin Support,N,N,,,
ID2742,Jim,17-02-2021,12:17:17,Contract related,Y,Y,63,0:00:54,1
ID2743,Becky,17-02-2021,13:03:22,Technical Support,Y,Y,79,0:03:51,4
ID2744,Greg,17-02-2021,13:03:22,Streaming,Y,N,21,0:06:31,3
ID2745,Becky,17-02-2021,13:24:58,Technical Support,Y,Y,93,0:05:36,3
ID2746,Joe,17-02-2021,13:24:58,Streaming,Y,Y,72,0:02:52,4
ID2747,Greg,17-02-2021,13:36:29,Admin Support,Y,Y,84,0:04:32,3
ID2748,Stewart,17-02-2021,13:36:29,Admin Support,N,N,,,
ID2749,Jim,17-02-2021,14:19:41,Admin Support,Y,Y,45,0:02:04,3
ID2750,Stewart,17-02-2021,14:19:41,Streaming,N,N,,,
ID2751,Dan,17-02-2021,14:29:46,Streaming,Y,N,49,0:01:21,4
ID2752,Becky,17-02-2021,14:29:46,Admin Support,Y,Y,110,0:06:06,4
ID2753,Diane,17-02-2021,14:32:38,Technical Support,Y,N,58,0:02:13,3
ID2754,Joe,17-02-2021,14:32:38,Contract related,Y,Y,35,0:06:13,4
ID2755,Dan,17-02-2021,15:02:53,Payment related,Y,Y,105,0:01:10,4
ID2756,Diane,17-02-2021,15:02:53,Payment related,Y,Y,99,0:02:12,3
ID2757,Joe,17-02-2021,15:10:05,Contract related,Y,Y,53,0:04:02,2
ID2758,Greg,17-02-2021,15:10:05,Contract related,Y,N,50,0:06:42,4
ID2759,Jim,17-02-2021,15:46:05,Contract related,Y,Y,114,0:02:32,4
ID2760,Stewart,17-02-2021,15:46:05,Technical Support,N,N,,,
ID2761,Diane,17-02-2021,16:06:14,Payment related,N,N,,,
ID2762,Dan,17-02-2021,16:06:14,Payment related,Y,Y,87,0:02:30,4
ID2763,Jim,17-02-2021,16:14:53,Payment related,Y,N,55,0:01:07,5
ID2764,Martha,17-02-2021,16:14:53,Admin Support,Y,Y,97,0:05:54,4
ID2765,Martha,17-02-2021,16:27:50,Payment related,Y,N,12,0:04:28,3
ID2766,Greg,17-02-2021,16:27:50,Streaming,N,N,,,
ID2767,Stewart,17-02-2021,16:36:29,Admin Support,Y,Y,79,0:03:01,5
ID2768,Martha,17-02-2021,16:36:29,Technical Support,Y,Y,11,0:06:23,3
ID2769,Stewart,17-02-2021,17:11:02,Payment related,Y,N,69,0:00:39,4
ID2770,Jim,17-02-2021,17:11:02,Admin Support,N,N,,,
ID2771,Martha,17-02-2021,17:12:29,Technical Support,N,N,,,
ID2772,Jim,17-02-2021,17:12:29,Admin Support,Y,Y,123,0:01:48,3
ID2773,Joe,17-02-2021,17:44:10,Admin Support,N,N,,,
ID2774,Martha,17-02-2021,17:44:10,Admin Support,Y,N,48,0:03:34,4
ID2775,Joe,17-02-2021,17:54:14,Contract related,Y,Y,78,0:06:57,3
ID2776,Joe,17-02-2021,17:54:14,Technical Support,Y,Y,109,0:04:04,3
ID2777,Dan,18-02-2021,9:23:02,Technical Support,Y,N,61,0:05:54,5
ID2778,Greg,18-02-2021,9:23:02,Payment related,Y,Y,86,0:01:37,2
ID2779,Greg,18-02-2021,9:43:12,Admin Support,Y,Y,74,0:06:52,4
ID2780,Diane,18-02-2021,9:43:12,Payment related,Y,Y,125,0:04:53,3
ID2781,Becky,18-02-2021,10:00:29,Contract related,Y,N,64,0:06:09,2
ID2782,Joe,18-02-2021,10:00:29,Streaming,Y,Y,63,0:02:06,3
ID2783,Greg,18-02-2021,10:13:26,Admin Support,Y,Y,46,0:06:36,4
ID2784,Greg,18-02-2021,10:13:26,Admin Support,Y,Y,63,0:04:15,3
ID2785,Joe,18-02-2021,10:16:19,Contract related,Y,Y,96,0:00:47,4
ID2786,Dan,18-02-2021,10:16:19,Streaming,Y,Y,37,0:04:25,3
ID2787,Dan,18-02-2021,10:33:36,Contract related,Y,Y,73,0:03:24,4
ID2788,Diane,18-02-2021,10:33:36,Payment related,Y,Y,111,0:02:18,4
ID2789,Joe,18-02-2021,10:37:55,Payment related,N,N,,,
ID2790,Joe,18-02-2021,10:37:55,Streaming,Y,Y,79,0:03:08,2
ID2791,Greg,18-02-2021,10:56:38,Admin Support,N,N,,,
ID2792,Dan,18-02-2021,10:56:38,Admin Support,Y,N,32,0:05:36,3
ID2793,Dan,18-02-2021,11:18:14,Contract related,Y,Y,60,0:04:50,3
ID2794,Dan,18-02-2021,11:18:14,Payment related,Y,Y,25,0:05:31,3
ID2795,Jim,18-02-2021,11:18:14,Payment related,Y,Y,72,0:04:11,4
ID2796,Dan,18-02-2021,11:18:14,Technical Support,Y,Y,82,0:01:07,3
ID2797,Jim,18-02-2021,11:25:26,Payment related,N,N,,,
ID2798,Diane,18-02-2021,11:25:26,Admin Support,Y,Y,104,0:06:44,4
ID2799,Stewart,18-02-2021,11:34:05,Technical Support,N,N,,,
ID2800,Becky,18-02-2021,11:34:05,Technical Support,Y,Y,102,0:02:24,5
ID2801,Dan,18-02-2021,11:38:24,Streaming,N,N,,,
ID2802,Dan,18-02-2021,11:38:24,Technical Support,N,N,,,
ID2803,Martha,18-02-2021,13:04:48,Streaming,Y,N,86,0:01:35,3
ID2804,Becky,18-02-2021,13:04:48,Technical Support,Y,Y,93,0:06:04,2
ID2805,Stewart,18-02-2021,13:33:36,Admin Support,N,N,,,
ID2806,Jim,18-02-2021,13:33:36,Streaming,N,N,,,
ID2807,Dan,18-02-2021,13:37:55,Technical Support,Y,Y,39,0:04:13,2
ID2808,Stewart,18-02-2021,13:37:55,Admin Support,Y,Y,119,0:00:46,4
ID2809,Martha,18-02-2021,13:45:07,Contract related,N,N,,,
ID2810,Stewart,18-02-2021,13:45:07,Technical Support,Y,Y,71,0:00:42,3
ID2811,Joe,18-02-2021,13:48:00,Streaming,Y,Y,111,0:06:54,1
ID2812,Martha,18-02-2021,13:48:00,Streaming,Y,N,120,0:04:00,1
ID2813,Joe,18-02-2021,14:47:02,Technical Support,N,N,,,
ID2814,Diane,18-02-2021,14:47:02,Admin Support,Y,Y,81,0:03:02,5
ID2815,Jim,18-02-2021,14:52:48,Payment related,N,N,,,
ID2816,Martha,18-02-2021,14:52:48,Streaming,Y,Y,40,0:02:23,1
ID2817,Dan,18-02-2021,15:15:50,Admin Support,Y,Y,114,0:02:59,5
ID2818,Jim,18-02-2021,15:15:50,Contract related,N,N,,,
ID2819,Jim,18-02-2021,16:00:29,Payment related,N,N,,,
ID2820,Jim,18-02-2021,16:00:29,Contract related,Y,Y,29,0:00:48,4
ID2821,Jim,18-02-2021,16:03:22,Technical Support,Y,Y,56,0:06:30,3
ID2822,Diane,18-02-2021,16:03:22,Technical Support,Y,N,58,0:02:45,4
ID2823,Martha,18-02-2021,16:58:05,Technical Support,Y,Y,68,0:03:02,5
ID2824,Jim,18-02-2021,16:58:05,Admin Support,Y,N,114,0:01:05,3
ID2825,Greg,18-02-2021,16:59:31,Technical Support,Y,Y,11,0:03:08,3
ID2826,Becky,18-02-2021,16:59:31,Streaming,Y,Y,46,0:01:43,3
ID2827,Jim,19-02-2021,9:01:26,Admin Support,Y,Y,78,0:06:46,4
ID2828,Joe,19-02-2021,9:01:26,Payment related,N,N,,,
ID2829,Joe,19-02-2021,9:17:17,Admin Support,Y,Y,53,0:05:01,3
ID2830,Jim,19-02-2021,9:17:17,Payment related,Y,Y,37,0:03:21,1
ID2831,Diane,19-02-2021,9:18:43,Streaming,Y,Y,111,0:03:40,4
ID2832,Dan,19-02-2021,9:18:43,Contract related,Y,N,14,0:00:54,5
ID2833,Diane,19-02-2021,9:25:55,Streaming,Y,Y,82,0:02:48,3
ID2834,Stewart,19-02-2021,9:25:55,Contract related,N,N,,,
ID2835,Dan,19-02-2021,10:46:34,Payment related,N,N,,,
ID2836,Jim,19-02-2021,10:46:34,Admin Support,N,N,,,
ID2837,Stewart,19-02-2021,11:22:34,Contract related,Y,Y,69,0:04:54,3
ID2838,Diane,19-02-2021,11:22:34,Streaming,Y,Y,21,0:06:54,3
ID2839,Becky,19-02-2021,11:42:43,Payment related,Y,Y,113,0:00:41,2
ID2840,Martha,19-02-2021,11:42:43,Streaming,Y,Y,34,0:03:31,3
ID2841,Jim,19-02-2021,11:54:14,Payment related,Y,N,26,0:00:40,3
ID2842,Jim,19-02-2021,11:54:14,Admin Support,Y,Y,76,0:05:20,3
ID2843,Diane,19-02-2021,12:15:50,Admin Support,N,N,,,
ID2844,Martha,19-02-2021,12:15:50,Payment related,N,N,,,
ID2845,Jim,19-02-2021,13:29:17,Technical Support,Y,Y,63,0:03:47,1
ID2846,Stewart,19-02-2021,13:29:17,Admin Support,Y,Y,80,0:04:08,3
ID2847,Jim,19-02-2021,13:32:10,Admin Support,Y,Y,36,0:06:17,1
ID2848,Diane,19-02-2021,13:32:10,Admin Support,Y,Y,22,0:01:55,5
ID2849,Stewart,19-02-2021,13:45:07,Streaming,Y,Y,80,0:04:27,2
ID2850,Jim,19-02-2021,13:45:07,Technical Support,Y,Y,109,0:00:44,1
ID2851,Stewart,19-02-2021,14:22:34,Technical Support,Y,Y,80,0:05:38,3
ID2852,Joe,19-02-2021,14:22:34,Admin Support,Y,Y,108,0:04:47,4
ID2853,Becky,19-02-2021,14:26:53,Contract related,Y,Y,10,0:05:44,4
ID2854,Greg,19-02-2021,14:26:53,Technical Support,N,N,,,
ID2855,Martha,19-02-2021,14:45:36,Technical Support,Y,Y,115,0:02:38,3
ID2856,Becky,19-02-2021,14:45:36,Admin Support,Y,Y,79,0:04:31,3
ID2857,Stewart,19-02-2021,14:52:48,Admin Support,Y,Y,109,0:00:39,2
ID2858,Jim,19-02-2021,14:52:48,Contract related,Y,Y,12,0:05:15,4
ID2859,Joe,19-02-2021,15:02:53,Streaming,Y,Y,87,0:02:14,3
ID2860,Stewart,19-02-2021,15:02:53,Admin Support,Y,Y,55,0:05:40,3
ID2861,Joe,19-02-2021,15:33:07,Payment related,Y,Y,109,0:05:35,4
ID2862,Becky,19-02-2021,15:33:07,Contract related,N,N,,,
ID2863,Diane,19-02-2021,15:33:07,Payment related,N,N,,,
ID2864,Becky,19-02-2021,15:33:07,Payment related,Y,Y,12,0:01:09,4
ID2865,Martha,19-02-2021,16:04:48,Payment related,Y,Y,71,0:02:51,5
ID2866,Dan,19-02-2021,16:04:48,Technical Support,N,N,,,
ID2867,Stewart,19-02-2021,16:26:24,Streaming,Y,N,104,0:06:29,4
ID2868,Stewart,19-02-2021,16:26:24,Payment related,Y,Y,110,0:01:53,1
ID2869,Martha,19-02-2021,17:21:07,Streaming,Y,Y,108,0:02:44,1
ID2870,Dan,19-02-2021,17:21:07,Technical Support,Y,Y,88,0:00:55,1
ID2871,Stewart,19-02-2021,17:29:46,Contract related,N,N,,,
ID2872,Joe,19-02-2021,17:29:46,Admin Support,Y,Y,32,0:06:08,1
ID2873,Diane,19-02-2021,17:38:24,Contract related,Y,Y,37,0:06:13,4
ID2874,Greg,19-02-2021,17:38:24,Payment related,Y,Y,58,0:03:25,5
ID2875,Greg,20-02-2021,9:24:29,Contract related,Y,Y,61,0:04:06,4
ID2876,Jim,20-02-2021,9:24:29,Contract related,Y,Y,39,0:01:45,1
ID2877,Joe,20-02-2021,9:33:07,Contract related,Y,Y,39,0:05:41,4
ID2878,Diane,20-02-2021,9:33:07,Streaming,Y,Y,53,0:01:47,5
ID2879,Joe,20-02-2021,10:01:55,Contract related,N,N,,,
ID2880,Stewart,20-02-2021,10:01:55,Streaming,Y,Y,64,0:05:11,4
ID2881,Joe,20-02-2021,10:10:34,Technical Support,Y,Y,77,0:03:40,3
ID2882,Dan,20-02-2021,10:10:34,Contract related,Y,Y,20,0:00:49,1
ID2883,Martha,20-02-2021,10:24:58,Contract related,N,N,,,
ID2884,Joe,20-02-2021,10:24:58,Admin Support,N,N,,,
ID2885,Dan,20-02-2021,10:50:53,Admin Support,Y,Y,26,0:06:13,5
ID2886,Diane,20-02-2021,10:50:53,Technical Support,Y,Y,33,0:04:59,3
ID2887,Jim,20-02-2021,11:00:58,Admin Support,N,N,,,
ID2888,Becky,20-02-2021,11:00:58,Contract related,Y,Y,122,0:02:08,3
ID2889,Martha,20-02-2021,11:11:02,Contract related,N,N,,,
ID2890,Martha,20-02-2021,11:11:02,Payment related,Y,Y,75,0:03:46,3
ID2891,Martha,20-02-2021,11:21:07,Admin Support,Y,Y,27,0:01:39,4
ID2892,Diane,20-02-2021,11:21:07,Contract related,Y,Y,37,0:05:48,3
ID2893,Diane,20-02-2021,11:34:05,Admin Support,Y,Y,24,0:02:25,3
ID2894,Becky,20-02-2021,11:34:05,Streaming,Y,Y,70,0:05:22,1
ID2895,Becky,20-02-2021,11:41:17,Technical Support,Y,Y,117,0:01:54,4
ID2896,Diane,20-02-2021,11:41:17,Payment related,Y,Y,15,0:04:37,1
ID2897,Greg,20-02-2021,11:54:14,Streaming,Y,Y,20,0:03:35,3
ID2898,Dan,20-02-2021,11:54:14,Streaming,Y,Y,36,0:04:16,2
ID2899,Diane,20-02-2021,12:02:53,Technical Support,Y,Y,63,0:04:47,1
ID2900,Becky,20-02-2021,12:02:53,Payment related,Y,Y,20,0:06:22,3
ID2901,Dan,20-02-2021,12:10:05,Contract related,Y,N,115,0:05:35,4
ID2902,Joe,20-02-2021,12:10:05,Contract related,N,N,,,
ID2903,Dan,20-02-2021,12:25:55,Technical Support,Y,Y,95,0:04:58,3
ID2904,Becky,20-02-2021,12:25:55,Payment related,Y,Y,114,0:03:07,4
ID2905,Martha,20-02-2021,12:46:05,Contract related,Y,Y,71,0:02:01,4
ID2906,Stewart,20-02-2021,12:46:05,Payment related,Y,Y,44,0:06:02,1
ID2907,Greg,20-02-2021,12:51:50,Technical Support,N,N,,,
ID2908,Becky,20-02-2021,12:51:50,Technical Support,N,N,,,
ID2909,Stewart,20-02-2021,13:35:02,Payment related,Y,Y,24,0:01:54,3
ID2910,Greg,20-02-2021,13:35:02,Streaming,N,N,,,
ID2911,Dan,20-02-2021,13:56:38,Contract related,Y,Y,70,0:02:59,3
ID2912,Jim,20-02-2021,13:56:38,Streaming,N,N,,,
ID2913,Dan,20-02-2021,14:13:55,Admin Support,Y,Y,33,0:00:40,1
ID2914,Diane,20-02-2021,14:13:55,Contract related,N,N,,,
ID2915,Greg,20-02-2021,14:28:19,Admin Support,Y,N,15,0:05:32,1
ID2916,Joe,20-02-2021,14:28:19,Streaming,Y,Y,103,0:04:56,4
ID2917,Martha,20-02-2021,15:07:12,Contract related,Y,Y,61,0:05:50,5
ID2918,Greg,20-02-2021,15:07:12,Admin Support,N,N,,,
ID2919,Greg,20-02-2021,15:11:31,Contract related,Y,Y,32,0:01:25,4
ID2920,Dan,20-02-2021,15:11:31,Admin Support,Y,Y,33,0:01:42,4
ID2921,Becky,20-02-2021,15:12:58,Payment related,Y,Y,30,0:05:50,3
ID2922,Stewart,20-02-2021,15:12:58,Streaming,Y,Y,36,0:05:26,4
ID2923,Dan,20-02-2021,15:21:36,Technical Support,Y,Y,16,0:04:20,4
ID2924,Stewart,20-02-2021,15:21:36,Technical Support,Y,Y,60,0:04:27,3
ID2925,Stewart,20-02-2021,15:53:17,Technical Support,N,N,,,
ID2926,Stewart,20-02-2021,15:53:17,Contract related,Y,Y,42,0:04:56,4
ID2927,Dan,20-02-2021,16:00:29,Contract related,Y,Y,58,0:05:41,1
ID2928,Greg,20-02-2021,16:00:29,Payment related,Y,N,44,0:02:18,1
ID2929,Martha,20-02-2021,16:10:34,Streaming,Y,N,72,0:02:33,1
ID2930,Stewart,20-02-2021,16:10:34,Streaming,Y,Y,13,0:03:57,4
ID2931,Jim,20-02-2021,16:14:53,Streaming,Y,Y,113,0:03:31,4
ID2932,Joe,20-02-2021,16:14:53,Streaming,N,N,,,
ID2933,Greg,20-02-2021,16:16:19,Contract related,Y,Y,51,0:06:30,4
ID2934,Greg,20-02-2021,16:16:19,Contract related,Y,N,85,0:05:14,1
ID2935,Stewart,20-02-2021,16:32:10,Payment related,Y,N,27,0:06:24,4
ID2936,Dan,20-02-2021,16:32:10,Contract related,Y,Y,75,0:03:25,3
ID2937,Jim,20-02-2021,16:52:19,Contract related,Y,Y,63,0:05:33,2
ID2938,Dan,20-02-2021,16:52:19,Admin Support,N,N,,,
ID2939,Diane,20-02-2021,17:25:26,Payment related,Y,Y,22,0:00:51,3
ID2940,Becky,20-02-2021,17:25:26,Contract related,N,N,,,
ID2941,Stewart,20-02-2021,17:57:07,Admin Support,Y,N,106,0:03:45,3
ID2942,Greg,20-02-2021,17:57:07,Streaming,Y,Y,86,0:02:40,4
ID2943,Stewart,21-02-2021,9:57:36,Contract related,Y,Y,55,0:06:04,3
ID2944,Martha,21-02-2021,9:57:36,Admin Support,Y,Y,74,0:06:46,2
ID2945,Stewart,21-02-2021,10:12:00,Admin Support,Y,Y,53,0:06:20,5
ID2946,Joe,21-02-2021,10:12:00,Technical Support,Y,Y,115,0:02:05,3
ID2947,Jim,21-02-2021,10:22:05,Admin Support,Y,Y,29,0:01:30,4
ID2948,Joe,21-02-2021,10:22:05,Payment related,Y,Y,16,0:02:10,4
ID2949,Martha,21-02-2021,11:06:43,Technical Support,Y,N,26,0:03:45,3
ID2950,Becky,21-02-2021,11:06:43,Technical Support,Y,Y,71,0:03:49,1
ID2951,Joe,21-02-2021,11:08:10,Streaming,Y,Y,109,0:04:31,4
ID2952,Joe,21-02-2021,11:08:10,Technical Support,Y,Y,102,0:03:50,5
ID2953,Joe,21-02-2021,11:12:29,Payment related,Y,Y,115,0:00:37,4
ID2954,Diane,21-02-2021,11:12:29,Technical Support,Y,Y,48,0:02:27,4
ID2955,Dan,21-02-2021,11:35:31,Streaming,Y,Y,41,0:04:27,5
ID2956,Greg,21-02-2021,11:35:31,Technical Support,Y,Y,97,0:03:10,4
ID2957,Martha,21-02-2021,11:42:43,Payment related,Y,N,39,0:03:22,3
ID2958,Becky,21-02-2021,11:42:43,Admin Support,N,N,,,
ID2959,Jim,21-02-2021,11:54:14,Payment related,Y,Y,73,0:01:13,3
ID2960,Dan,21-02-2021,11:54:14,Contract related,Y,Y,25,0:01:06,1
ID2961,Becky,21-02-2021,12:21:36,Streaming,Y,Y,84,0:03:49,3
ID2962,Becky,21-02-2021,12:21:36,Technical Support,Y,Y,99,0:02:35,5
ID2963,Jim,21-02-2021,12:25:55,Streaming,Y,Y,108,0:05:28,3
ID2964,Greg,21-02-2021,12:25:55,Payment related,Y,Y,80,0:02:17,4
ID2965,Becky,21-02-2021,12:57:36,Payment related,Y,Y,77,0:01:15,4
ID2966,Stewart,21-02-2021,12:57:36,Admin Support,Y,Y,14,0:01:31,5
ID2967,Stewart,21-02-2021,13:14:53,Technical Support,Y,N,69,0:05:10,5
ID2968,Jim,21-02-2021,13:14:53,Contract related,Y,Y,91,0:00:53,3
ID2969,Greg,21-02-2021,13:35:02,Payment related,N,N,,,
ID2970,Becky,21-02-2021,13:35:02,Payment related,Y,Y,125,0:03:09,1
ID2971,Becky,21-02-2021,13:56:38,Streaming,Y,Y,25,0:06:00,4
ID2972,Dan,21-02-2021,13:56:38,Payment related,Y,Y,60,0:04:45,4
ID2973,Becky,21-02-2021,13:59:31,Technical Support,Y,N,97,0:04:40,3
ID2974,Dan,21-02-2021,13:59:31,Admin Support,Y,Y,41,0:04:56,1
ID2975,Stewart,21-02-2021,14:29:46,Payment related,N,N,,,
ID2976,Greg,21-02-2021,14:29:46,Streaming,Y,Y,47,0:06:59,4
ID2977,Becky,21-02-2021,14:47:02,Contract related,N,N,,,
ID2978,Jim,21-02-2021,14:47:02,Streaming,Y,Y,82,0:06:34,5
ID2979,Greg,21-02-2021,14:58:34,Admin Support,Y,Y,94,0:04:43,4
ID2980,Becky,21-02-2021,14:58:34,Contract related,Y,Y,43,0:04:43,4
ID2981,Stewart,21-02-2021,15:10:05,Technical Support,Y,Y,27,0:04:07,1
ID2982,Joe,21-02-2021,15:10:05,Technical Support,Y,N,15,0:02:51,3
ID2983,Jim,21-02-2021,15:44:38,Technical Support,Y,Y,21,0:01:22,4
ID2984,Dan,21-02-2021,15:44:38,Technical Support,Y,Y,30,0:01:46,5
ID2985,Diane,21-02-2021,15:46:05,Admin Support,Y,N,106,0:02:10,1
ID2986,Jim,21-02-2021,15:46:05,Admin Support,Y,Y,56,0:05:21,3
ID2987,Dan,21-02-2021,16:23:31,Payment related,Y,Y,100,0:06:33,5
ID2988,Diane,21-02-2021,16:23:31,Streaming,Y,Y,48,0:05:46,3
ID2989,Jim,21-02-2021,16:59:31,Streaming,Y,Y,74,0:03:37,5
ID2990,Stewart,21-02-2021,16:59:31,Admin Support,Y,Y,100,0:04:00,1
ID2991,Diane,21-02-2021,17:19:41,Payment related,Y,N,90,0:02:43,3
ID2992,Becky,21-02-2021,17:19:41,Technical Support,N,N,,,
ID2993,Dan,21-02-2021,17:21:07,Payment related,Y,Y,43,0:06:20,5
ID2994,Joe,21-02-2021,17:21:07,Payment related,Y,Y,68,0:05:13,4
ID2995,Jim,21-02-2021,17:49:55,Streaming,N,N,,,
ID2996,Diane,21-02-2021,17:49:55,Admin Support,Y,Y,65,0:05:18,1
ID2997,Greg,22-02-2021,9:04:19,Admin Support,Y,Y,125,0:01:58,5
ID2998,Joe,22-02-2021,9:04:19,Admin Support,Y,Y,62,0:05:13,4
ID2999,Jim,22-02-2021,9:44:38,Payment related,Y,Y,24,0:02:10,3
ID3000,Becky,22-02-2021,9:44:38,Streaming,N,N,,,
ID3001,Jim,22-02-2021,11:12:29,Streaming,Y,Y,41,0:02:17,4
ID3002,Becky,22-02-2021,11:12:29,Streaming,Y,Y,81,0:01:53,3
ID3003,Diane,22-02-2021,11:13:55,Technical Support,Y,Y,21,0:05:28,5
ID3004,Joe,22-02-2021,11:13:55,Admin Support,N,N,,,
ID3005,Jim,22-02-2021,11:29:46,Streaming,N,N,,,
ID3006,Jim,22-02-2021,11:29:46,Contract related,Y,Y,42,0:04:28,4
ID3007,Greg,22-02-2021,11:58:34,Streaming,Y,Y,79,0:05:21,5
ID3008,Greg,22-02-2021,11:58:34,Technical Support,Y,Y,120,0:04:53,4
ID3009,Dan,22-02-2021,12:04:19,Admin Support,Y,Y,10,0:02:34,4
ID3010,Jim,22-02-2021,12:04:19,Streaming,Y,Y,21,0:05:05,1
ID3011,Diane,22-02-2021,13:01:55,Technical Support,Y,N,16,0:03:35,5
ID3012,Joe,22-02-2021,13:01:55,Payment related,Y,Y,34,0:06:19,5
ID3013,Diane,22-02-2021,13:19:12,Contract related,Y,Y,116,0:06:53,1
ID3014,Greg,22-02-2021,13:19:12,Admin Support,Y,Y,28,0:06:25,2
ID3015,Martha,22-02-2021,13:30:43,Technical Support,Y,Y,75,0:02:33,3
ID3016,Martha,22-02-2021,13:30:43,Payment related,N,N,,,
ID3017,Joe,22-02-2021,14:06:43,Payment related,Y,N,29,0:03:34,2
ID3018,Jim,22-02-2021,14:06:43,Technical Support,N,N,,,
ID3019,Becky,22-02-2021,14:32:38,Technical Support,N,N,,,
ID3020,Dan,22-02-2021,14:32:38,Technical Support,Y,Y,118,0:02:11,4
ID3021,Dan,22-02-2021,14:32:38,Admin Support,Y,Y,87,0:05:04,3
ID3022,Diane,22-02-2021,14:32:38,Streaming,Y,N,100,0:06:45,3
ID3023,Becky,22-02-2021,15:12:58,Admin Support,Y,Y,114,0:05:05,2
ID3024,Stewart,22-02-2021,15:12:58,Technical Support,Y,Y,69,0:00:35,4
ID3025,Jim,22-02-2021,15:18:43,Admin Support,Y,Y,112,0:01:59,3
ID3026,Dan,22-02-2021,15:18:43,Technical Support,N,N,,,
ID3027,Stewart,22-02-2021,15:37:26,Streaming,Y,Y,48,0:01:54,3
ID3028,Becky,22-02-2021,15:37:26,Payment related,Y,Y,92,0:01:26,2
ID3029,Jim,22-02-2021,15:37:26,Streaming,Y,Y,102,0:06:34,4
ID3030,Martha,22-02-2021,15:37:26,Technical Support,Y,Y,16,0:06:31,3
ID3031,Joe,22-02-2021,15:41:46,Technical Support,Y,Y,58,0:02:53,5
ID3032,Becky,22-02-2021,15:41:46,Contract related,Y,Y,87,0:01:42,5
ID3033,Joe,22-02-2021,15:48:58,Contract related,Y,Y,88,0:01:17,4
ID3034,Dan,22-02-2021,15:48:58,Admin Support,Y,Y,59,0:03:42,3
ID3035,Jim,22-02-2021,16:26:24,Streaming,Y,Y,11,0:03:15,3
ID3036,Joe,22-02-2021,16:26:24,Technical Support,Y,Y,75,0:06:33,3
ID3037,Greg,22-02-2021,16:39:22,Admin Support,Y,Y,64,0:06:37,3
ID3038,Becky,22-02-2021,16:39:22,Streaming,Y,Y,95,0:05:16,1
ID3039,Martha,22-02-2021,16:55:12,Technical Support,Y,Y,94,0:05:02,4
ID3040,Greg,22-02-2021,16:55:12,Payment related,N,N,,,
ID3041,Joe,22-02-2021,17:03:50,Contract related,N,N,,,
ID3042,Becky,22-02-2021,17:03:50,Admin Support,N,N,,,
ID3043,Dan,22-02-2021,17:09:36,Contract related,N,N,,,
ID3044,Diane,22-02-2021,17:09:36,Contract related,Y,Y,41,0:02:08,3
ID3045,Diane,22-02-2021,17:19:41,Admin Support,Y,Y,38,0:03:48,3
ID3046,Martha,22-02-2021,17:19:41,Streaming,Y,Y,33,0:01:42,5
ID3047,Dan,23-02-2021,9:02:53,Technical Support,Y,Y,49,0:01:01,3
ID3048,Dan,23-02-2021,9:02:53,Streaming,Y,Y,97,0:00:46,5
ID3049,Becky,23-02-2021,9:23:02,Payment related,Y,Y,23,0:02:53,3
ID3050,Joe,23-02-2021,9:23:02,Technical Support,Y,Y,60,0:06:16,3
ID3051,Martha,23-02-2021,9:43:12,Technical Support,Y,Y,48,0:06:24,2
